_id,eventType,about,startDate,endDate,lat,lon,country,locality,streetAddress,administrativeArea,postalCode,show._id,show.name,show.interests,organizations._id,organizations.name
5877a89b17334f313edb2c09,Performance,,Sat Apr 27 2013 07:00:00 GMT+0000 (UTC),Sun May 19 2013 07:00:00 GMT+0000 (UTC),45.504437,-122.685571,United States,Portland,1111 SW Broadway,Oregon,97201,5877bf9017334f313edb6242,Gathering Blue,,5877b8f317334f313edb5258,Oregon Children's Theatre
5877aaa917334f313edb30da,Performance,,Fri Apr 26 2013 07:00:00 GMT+0000 (UTC),Sat May 18 2013 07:00:00 GMT+0000 (UTC),61.218219,-149.889399,United States,Anchorage,413 D Street,Alaska,99501,5877c0c117334f313edb6562,Red,,5877b77b17334f313edb4ef6,Cyrano's Theatre Company
5877aa7d17334f313edb3072,Performance,,Fri Apr 26 2013 07:00:00 GMT+0000 (UTC),Sun May 26 2013 07:00:00 GMT+0000 (UTC),40.718587,-74.004400,United States,New York,41 White Street,New York,10013,5877c0a917334f313edb6525,White Hot,,5877b8ef17334f313edb524d,The Flea Theater
5877ab5117334f313edb3265,Reading,,Fri Apr 26 2013 07:00:00 GMT+0000 (UTC),Sun Apr 28 2013 07:00:00 GMT+0000 (UTC),33.691948,-117.882975,United States,Costa Mesa,655 Town Center Drive,California,92525,5877c11e17334f313edb6654,Marjorie Prime,,5877b79f17334f313edb4f4a,South Coast Repertory
5877ab4f17334f313edb3261,Reading,,Fri Apr 26 2013 07:00:00 GMT+0000 (UTC),Sun Apr 28 2013 07:00:00 GMT+0000 (UTC),33.691948,-117.882975,United States,Costa Mesa,655 Town Center Drive,California,92525,5877c11d17334f313edb6652,Trudy and Max in Love (or that Forever Feeling),,5877b79f17334f313edb4f4a,South Coast Repertory
5877ab5117334f313edb3264,Reading,,Fri Apr 26 2013 07:00:00 GMT+0000 (UTC),Sun Apr 28 2013 07:00:00 GMT+0000 (UTC),33.691948,-117.882975,United States,Costa Mesa,655 Town Center Drive,California,92525,5877c11e17334f313edb6653,Reunion by Gregory S Moss,,5877b79f17334f313edb4f4a,South Coast Repertory
5877ab5017334f313edb3262,Reading,,Fri Apr 26 2013 07:00:00 GMT+0000 (UTC),Sun Apr 28 2013 07:00:00 GMT+0000 (UTC),33.691948,-117.882975,United States,Costa Mesa,655 Town Center Drive,California,92525,5877c02c17334f313edb63da,Hope and Gravity,,5877b79f17334f313edb4f4a,South Coast Repertory
5877ab4f17334f313edb3260,Performance,,Fri Apr 26 2013 07:00:00 GMT+0000 (UTC),Sun Apr 28 2013 07:00:00 GMT+0000 (UTC),33.691948,-117.882975,United States,Costa Mesa,655 Town Center Drive,California,92525,5877c11d17334f313edb6651,The Parisian Woman,,5877b79f17334f313edb4f4a,South Coast Repertory
5877aa1617334f313edb2f83,Performance,,Fri Apr 26 2013 07:00:00 GMT+0000 (UTC),Sun May 26 2013 07:00:00 GMT+0000 (UTC),38.877536,-77.020721,United States,Washington,"1101 Sixth Street, SW",District Of Columbia,20024,5877bee717334f313edb6088,Other Desert Cities,,5877b70b17334f313edb4df6,Arena Stage
5877ab5017334f313edb3263,Reading,,Fri Apr 26 2013 07:00:00 GMT+0000 (UTC),Sun Apr 28 2013 07:00:00 GMT+0000 (UTC),33.691948,-117.882975,United States,Costa Mesa,655 Town Center Drive,California,92525,5877bdcd17334f313edb5dbf,Fast Company,,5877b79f17334f313edb4f4a,South Coast Repertory
5877ad6e17334f313edb3750,Performance,,Fri Apr 26 2013 07:00:00 GMT+0000 (UTC),Sun Apr 28 2013 07:00:00 GMT+0000 (UTC),34.056607,-118.248933,United States,Los Angeles,135 N Grand Ave,California,90012,5877c17e17334f313edb674d,Traces,,5877bafe17334f313edb570e,Dorothy Chandler Pavilion
5877a72117334f313edb288d,Performance,,Fri Apr 26 2013 07:00:00 GMT+0000 (UTC),Sun May 26 2013 07:00:00 GMT+0000 (UTC),32.811474,-96.801737,United States,Dallas,3636 Turtle Creek Blvd,Texas,75219,5877bd9217334f313edb5d23,Fly By Night,,5877b76617334f313edb4ec6,Dallas Theater Center
5877a9ca17334f313edb2ed0,Reading,,Thu Apr 25 2013 07:00:00 GMT+0000 (UTC),Thu Apr 25 2013 07:00:00 GMT+0000 (UTC),52.057511,4.497403,Netherlands,Zoetermeer,Leidsewallen 80,,2722,5877bea317334f313edb5fe0,The Hummingbirds,,5877b89b17334f313edb518c,The Internationalists
5877a95e17334f313edb2dd3,Performance,,Thu Apr 25 2013 07:00:00 GMT+0000 (UTC),Sat May 18 2013 07:00:00 GMT+0000 (UTC),44.979321,-93.273293,United States,Minneapolis,528 Hennepin Avenue,Minnesota,55403,5877bed917334f313edb6067,I LOVE TO EAT,,5877b7f417334f313edb500a,Minneapolis' Illusion Theatre
5877a97517334f313edb2e09,Reading,,Thu Apr 25 2013 07:00:00 GMT+0000 (UTC),Thu Apr 25 2013 07:00:00 GMT+0000 (UTC),40.760231,-73.992904,United States,New York,424 West 44th Street,New York,10036,5877bdac17334f313edb5d66,Fit For The Queen: A Tragicomedy,,5877b7f517334f313edb500d,New Dramatists
5877a9bb17334f313edb2ead,Performance,,Thu Apr 25 2013 07:00:00 GMT+0000 (UTC),Sat Jun 01 2013 07:00:00 GMT+0000 (UTC),33.762006,-84.358601,United States,Atlanta,"280 Elizabeth St N.E. , #C-101",Georgia,30307,5877c03317334f313edb63ee,Apnea,,5877b7b517334f313edb4f7b,Dad's Garage
5877a8f717334f313edb2ce1,Reading,,Thu Apr 25 2013 07:00:00 GMT+0000 (UTC),Thu Apr 25 2013 07:00:00 GMT+0000 (UTC),43.667505,-70.245909,United States,Portland,62 Congress St.,Maine,04101,5877bfc617334f313edb62d0,WANT-NOT,,5877b91117334f313edb529d,Acorn Productions
5877a97817334f313edb2e10,Performance,,Wed Apr 24 2013 20:00:00 GMT+0000 (UTC),Thu Apr 25 2013 20:00:00 GMT+0000 (UTC),40.748737,-73.993280,United States,New York,214 W 30th Street (6th Floor),,10001,5877c00d17334f313edb6389,"You're A Good Boy, Abercorn",,5877b94717334f313edb5319,The Left Out Festival
5877ae3917334f313edb3929,Performance,,Wed Apr 24 2013 07:00:00 GMT+0000 (UTC),Sun Apr 28 2013 07:00:00 GMT+0000 (UTC),35.913171,-79.045435,United States,Chapel Hill,150 Country Club Road,North Carolina,27599,5877bff017334f313edb633e,Spring Training,,5877b82b17334f313edb5089,PlayMakers Repertory Company
5877a9a817334f313edb2e81,Reading,,Wed Apr 24 2013 07:00:00 GMT+0000 (UTC),Wed Apr 24 2013 07:00:00 GMT+0000 (UTC),40.846818,-74.834421,United States,Hackettstown,400 Jefferson,New Jersey,07840,5877c02517334f313edb63c9,The Bigsley Project,,5877b95a17334f313edb5345,Centenary Stage Co.
5877aca117334f313edb3575,Reading,,Wed Apr 24 2013 07:00:00 GMT+0000 (UTC),Wed Apr 24 2013 07:00:00 GMT+0000 (UTC),1.296474,103.815064,Singapore,Singapore,3 Kay Siang Rd.,,248923,5877c1c217334f313edb6800,Truth Dare,,5877baa217334f313edb563c,NYU Tisch Asia
5877a9a617334f313edb2e7c,Performance,,Wed Apr 24 2013 07:00:00 GMT+0000 (UTC),Sat Apr 27 2013 07:00:00 GMT+0000 (UTC),40.760262,-73.993287,United States,New York,303 W 42 St 6th fl,New York,10036,5877be7417334f313edb5f6b,Destination Wedding,,5877b82817334f313edb5083,Manhattan Repertory Theater
5877ac3917334f313edb3483,Performance,,Tue Apr 23 2013 07:00:00 GMT+0000 (UTC),Sun Apr 28 2013 07:00:00 GMT+0000 (UTC),45.522399,-73.560203,United States,Montréal,1345 Lalonde Avenue,,H2L 5A9,5877c19817334f313edb6791,Kiss & Cry,,5877ba7117334f313edb55ca,USINE C
5877aa0a17334f313edb2f66,Performance,,Tue Apr 23 2013 07:00:00 GMT+0000 (UTC),Sat May 18 2013 07:00:00 GMT+0000 (UTC),40.493490,-74.444255,United States,New Brunswick,9 Livingston Ave,New Jersey,08901,5877c05d17334f313edb645d,Venus in Fur,,5877b7be17334f313edb4f90,George Street Playhouse
5877a94817334f313edb2da0,Performance,,Tue Apr 23 2013 07:00:00 GMT+0000 (UTC),Sat May 04 2013 07:00:00 GMT+0000 (UTC),40.724946,-74.004377,United States,New York,145 Sixth Avenue,New York,10013,5877beb217334f313edb6005,A Marriage: 1 (Suburbia),,5877b82317334f313edb5078,HERE Arts Center
5877aa7517334f313edb305f,Reading,,Mon Apr 22 2013 07:00:00 GMT+0000 (UTC),Mon Apr 22 2013 07:00:00 GMT+0000 (UTC),42.893008,-78.871949,United States,Buffalo,702 Main Street,New York,14202,5877c0a317334f313edb6515,Stencilboy and Other Portraits,,5877b9b317334f313edb5413,Unit Dramaturgy Collective
5877a97517334f313edb2e08,Reading,,Mon Apr 22 2013 07:00:00 GMT+0000 (UTC),Mon Apr 22 2013 07:00:00 GMT+0000 (UTC),40.726619,-73.989883,United States,New York,83 East 4th Street,New York,10003,5877c00c17334f313edb6386,"so go the ghosts of Mexico, part three",,5877b89917334f313edb5188,New York Theatre Workshop
5877a95717334f313edb2dc4,Workshop,,Mon Apr 22 2013 07:00:00 GMT+0000 (UTC),Wed Apr 24 2013 07:00:00 GMT+0000 (UTC),30.260699,-97.717356,United States,Austin,2211 Hildalgo St,Texas,78702,5877bf0417334f313edb60d2,The River of Gruel,,5877b74817334f313edb4e81,Salvage Vanguard Theater
5877a92017334f313edb2d43,Workshop,,Sun Apr 21 2013 07:00:00 GMT+0000 (UTC),Mon May 20 2013 07:00:00 GMT+0000 (UTC),40.443377,-79.996664,United States,Pittsburgh,937 Liberty Avenue,Pennsylvania,15222,5877bfdd17334f313edb630c,In the Raw Festival,,5877b88c17334f313edb516a,Bricolage Production Company
5877a95517334f313edb2dbf,Reading,,Sun Apr 21 2013 07:00:00 GMT+0000 (UTC),Sun Apr 21 2013 07:00:00 GMT+0000 (UTC),37.867375,-122.262766,United States,Berkeley,2315 Durant St,California,94704,5877bffd17334f313edb6360,Just Deserts,,5877b93b17334f313edb52fe,Symmetry Theatre
5877a95e17334f313edb2dd2,Workshop,,Sun Apr 21 2013 07:00:00 GMT+0000 (UTC),Sun Apr 21 2013 07:00:00 GMT+0000 (UTC),0.000000,0.000000,United States,Pittsburgh,801 N. Negley Avenue,Pennsylvania,15206,5877c00317334f313edb6371,Earth Day Arts and Environment Festival,,5877b93f17334f313edb5306,Organic Theater Pittsburgh
5877a95c17334f313edb2dcf,Reading,,Sun Apr 21 2013 07:00:00 GMT+0000 (UTC),Mon Apr 22 2013 07:00:00 GMT+0000 (UTC),40.443377,-79.996664,United States,Pittsburgh,937 Liberty Avenue,Pennsylvania,15222,5877c00217334f313edb636e,Ganglia: Instructions for the Symbiogenesis,,5877b88c17334f313edb516a,Bricolage Production Company
5877a81617334f313edb2ace,Performance,,Sat Apr 20 2013 07:00:00 GMT+0000 (UTC),Sun May 12 2013 07:00:00 GMT+0000 (UTC),40.443377,-79.996664,United States,Pittsburgh,937 Liberty Avenue,Pennsylvania,15222,5877bf4417334f313edb617a,Ma Noah,,5877b88317334f313edb5154,Pittsburgh Playwrights Theatre Company
5877a99b17334f313edb2e62,Reading,,Sat Apr 20 2013 07:00:00 GMT+0000 (UTC),Sat Apr 20 2013 07:00:00 GMT+0000 (UTC),37.865473,-122.262553,United States,Berkeley,"Berkeley City Club, 2315 Durant Ave.",California,94704,5877bfc417334f313edb62cb,Moments of Truth,,5877b7fe17334f313edb5021,Central Works
5877ac0817334f313edb3411,Performance,,Fri Apr 19 2013 07:00:00 GMT+0000 (UTC),Sun Sep 01 2013 07:00:00 GMT+0000 (UTC),41.912111,-87.647952,United States,Chicago,1641 N. Halsted,Illinois,60614,5877c18417334f313edb675d,The Pianist of Willesden Lane,,5877ba5717334f313edb558e,Royal George Theatre Center
5877aa7f17334f313edb3077,Performance,,Fri Apr 19 2013 07:00:00 GMT+0000 (UTC),Sun Apr 28 2013 07:00:00 GMT+0000 (UTC),30.387744,-97.728133,United States,Austin,The University of Texas at Austin,,78703,5877c0ab17334f313edb6529,Dream of Perfect Sleep,,5877b74217334f313edb4e73,University of Texas at Austin Department of Theatre and Dance
5877a8f317334f313edb2cd9,Workshop,,Fri Apr 19 2013 07:00:00 GMT+0000 (UTC),Sat Apr 27 2013 07:00:00 GMT+0000 (UTC),47.490842,-111.273067,United States,Great Falls,1301 20th St. South,Montana,59405,5877bfc317334f313edb62c7,After Hours at the Dead Legend,,5877b91017334f313edb529a,University of Great Falls Performing Arts
5877a92917334f313edb2d58,Performance,,Thu Apr 18 2013 20:00:00 GMT+0000 (UTC),Thu Apr 18 2013 20:00:00 GMT+0000 (UTC),40.755316,-73.989815,United States,New York,250 W. 40th Street,New York,10018,5877bfe317334f313edb631c,Plank,,5877b8d917334f313edb521b,The Glass Eye
5877aecc17334f313edb3a80,Performance,,Thu Apr 18 2013 07:00:00 GMT+0000 (UTC),Fri Apr 19 2013 07:00:00 GMT+0000 (UTC),41.828051,-71.401335,United States,Providence,154 Angell Street,Rhode Island,02906,5877bfef17334f313edb633b,Sugar,,5877b87c17334f313edb5144,Brown University
5877ad6217334f313edb3735,Performance,,Thu Apr 18 2013 07:00:00 GMT+0000 (UTC),Thu Apr 18 2013 07:00:00 GMT+0000 (UTC),51.388130,1.385814,United Kingdom,Margate,Addington St,,CT9 1PW,5877c21f17334f313edb68f3,King Lear,,5877baf317334f313edb56f6,"Theatre Royal, Margate"
5877ab7017334f313edb32ae,Performance,,Thu Apr 18 2013 07:00:00 GMT+0000 (UTC),Sun May 05 2013 07:00:00 GMT+0000 (UTC),40.764243,-73.983510,United States,New York,"The Bridge Theatre, Shetler Studios, 244 West 54th Street",New York,10017,5877c12b17334f313edb6677,The Thirteenth Commandment,,5877ba1117334f313edb54ed,Libra Theater Company
5877a99e17334f313edb2e68,Performance,,Thu Apr 18 2013 07:00:00 GMT+0000 (UTC),Sun Apr 21 2013 07:00:00 GMT+0000 (UTC),46.890393,-96.802044,United States,Fargo,1201 Albrecht Blvd,North Dakota,58105,5877c02017334f313edb63bc,The Transdimensional Couriers Union,,5877b95317334f313edb5335,North Dakota State University
5877a95717334f313edb2dc3,Performance,,Thu Apr 18 2013 07:00:00 GMT+0000 (UTC),Sat Apr 20 2013 07:00:00 GMT+0000 (UTC),30.279897,-97.740791,United States,Austin,207 West 18th Street,Texas,78701,5877bffe17334f313edb6363,Guest By Courtesy,,5877b74817334f313edb4e81,Salvage Vanguard Theater
5877a86c17334f313edb2b9b,Performance,,Thu Apr 18 2013 07:00:00 GMT+0000 (UTC),Sat May 18 2013 07:00:00 GMT+0000 (UTC),37.827175,-122.264653,United States,Oakland,496 38th St.,California,94609,5877bf6d17334f313edb61e5,Time Sensitive,,5877b8e417334f313edb5234,Ragged Wing Ensemble
5877a76717334f313edb2932,Performance,,Thu Apr 18 2013 07:00:00 GMT+0000 (UTC),Sun May 19 2013 07:00:00 GMT+0000 (UTC),40.442967,-80.001213,United States,Pittsburgh,621 Penn Ave,Pennsylvania,15222,5877bee617334f313edb6087,Clybourne Park,,5877b7d817334f313edb4fcb,Pittsburgh Public Theater
8gHJzKPYjPTdcYaxs,Performance,http://www.thegodthatcomes.com/,Wed Apr 17 2013 20:00:00 GMT+0000 (UTC),Sun Apr 21 2013 20:00:00 GMT+0000 (UTC),44.6511834,-63.581946000000016,Canada,Halifax,2037 Gottingen Street,Nova Scotia,B3K 3B1,AdK7Q9HGgRJSuK2Wy,The God That Comes,,TGFsYLQwERcYgbno2,2b theatre company
5877aed217334f313edb3a8e,Performance,,Wed Apr 17 2013 07:00:00 GMT+0000 (UTC),Sun Apr 21 2013 07:00:00 GMT+0000 (UTC),39.946725,-75.165217,United States,Philadelphia,300 S Broad St,Pennsylvania,19102,5877c28217334f313edb69eb,69°S,,5877bbb017334f313edb58a8,Philadelphia International Festival of the Arts
5877ac6417334f313edb34e7,Performance,,Wed Apr 17 2013 07:00:00 GMT+0000 (UTC),Sun Apr 21 2013 07:00:00 GMT+0000 (UTC),42.353661,-71.062354,United States,Boston,555 Washington St.,Massachusetts,02111,5877c1ab17334f313edb67c3,Trojan Women,,5877b7e117334f313edb4fdf,SITI Company
5877a9b917334f313edb2ea9,Performance,,Wed Apr 17 2013 07:00:00 GMT+0000 (UTC),Sat May 04 2013 07:00:00 GMT+0000 (UTC),40.723449,-73.983534,United States,New York,220 E. 4th Street,New York,10009,5877c03217334f313edb63eb,Visionaries,,5877b96117334f313edb5355,Metropolitan Playhouse
5877a80217334f313edb2a9f,Performance,,Wed Apr 17 2013 07:00:00 GMT+0000 (UTC),Sun May 12 2013 07:00:00 GMT+0000 (UTC),39.057263,-94.586225,United States,Kansas City,3828 Main Street,Missouri,64111,5877bf3817334f313edb615b,My Name is Asher Lev,,5877b77317334f313edb4ee5,Unicorn Theatre
5877a97a17334f313edb2e15,Performance,,Tue Apr 16 2013 07:00:00 GMT+0000 (UTC),Sun Aug 04 2013 07:00:00 GMT+0000 (UTC),42.133114,-87.759460,United States,Glencoe,664 Vernon Avenue,Illinois,60022,5877c00f17334f313edb638e,Yellow Moon,,5877b7ad17334f313edb4f6a,Writers Theatre
5877a97717334f313edb2e0d,Reading,,Tue Apr 16 2013 07:00:00 GMT+0000 (UTC),Tue Apr 16 2013 07:00:00 GMT+0000 (UTC),40.732623,-74.008713,United States,New York,154 Christopher Street,,NY,5877bfc117334f313edb62c3,The Review or How to Eat Your Opposition,,5877b85e17334f313edb5100,terraNOVA Collective
5877a97517334f313edb2e07,Reading,,Tue Apr 16 2013 07:00:00 GMT+0000 (UTC),Tue Apr 16 2013 07:00:00 GMT+0000 (UTC),40.760231,-73.992904,United States,New York,424 West 44th Street,New York,10036,5877c00b17334f313edb6385,Gather at the River,,5877b7f517334f313edb500d,New Dramatists
5877a99a17334f313edb2e5e,Reading,,Tue Apr 16 2013 07:00:00 GMT+0000 (UTC),Tue Apr 16 2013 07:00:00 GMT+0000 (UTC),45.523882,-122.682132,United States,Portland,128 NW 11th,Oregon,97209,5877c01d17334f313edb63b3,The Mirror Box,,5877b8ed17334f313edb5249,PDX Playwrights
5877a95c17334f313edb2dcd,Performance,,Tue Apr 16 2013 07:00:00 GMT+0000 (UTC),Sun Apr 28 2013 07:00:00 GMT+0000 (UTC),40.721091,-74.002579,United States,New York,26 Greene Street,New York,10013,5877c00217334f313edb636c,Blackbird,,5877b93d17334f313edb5303,Schmucks Theatre
5877a97a17334f313edb2e14,Reading,,Mon Apr 15 2013 07:00:00 GMT+0000 (UTC),Mon Apr 15 2013 07:00:00 GMT+0000 (UTC),40.403942,-80.090253,United States,Carnegie,220 Third Street,Pennsylvania,15106,5877c00e17334f313edb638d,Viagra Virgins,,5877b90b17334f313edb528f,Carnegie Screenwriters
5877a97917334f313edb2e12,Reading,,Mon Apr 15 2013 07:00:00 GMT+0000 (UTC),Mon Apr 15 2013 07:00:00 GMT+0000 (UTC),40.403942,-80.090253,United States,Carnegie,220 Third Street,Pennsylvania,15106,5877c00d17334f313edb638b,PostDocs,,5877b90b17334f313edb528f,Carnegie Screenwriters
5877a97917334f313edb2e11,Reading,,Mon Apr 15 2013 07:00:00 GMT+0000 (UTC),Mon Apr 15 2013 07:00:00 GMT+0000 (UTC),40.403942,-80.090253,United States,Carnegie,220 Third Street,Pennsylvania,15106,5877c00d17334f313edb638a,Recycler's Rehab,,5877b90b17334f313edb528f,Carnegie Screenwriters
5877a97417334f313edb2e06,Reading,,Mon Apr 15 2013 07:00:00 GMT+0000 (UTC),Mon Apr 15 2013 07:00:00 GMT+0000 (UTC),40.760231,-73.992904,United States,New York,424 West 44th Street,New York,10036,5877c00b17334f313edb6384,The Drop,,5877b7f517334f313edb500d,New Dramatists
5877a97a17334f313edb2e13,Reading,,Mon Apr 15 2013 07:00:00 GMT+0000 (UTC),Mon Apr 15 2013 07:00:00 GMT+0000 (UTC),40.403942,-80.090253,United States,Carnegie,220 Third Street,Pennsylvania,15106,5877c00e17334f313edb638c,Lucky Day,,5877b90b17334f313edb528f,Carnegie Screenwriters
5877a99417334f313edb2e50,Reading,,Mon Apr 15 2013 00:00:00 GMT+0000 (UTC),Mon Apr 15 2013 00:00:00 GMT+0000 (UTC),42.342806,-71.119921,United States,Brookline,1290 Beacon St.,Massachusetts,02446,5877c01817334f313edb63a8,Legacies,,tC5QjrgoJMyZQ9cGS,Open Theatre Project
5877add717334f313edb3846,Reading,,Sun Apr 14 2013 07:00:00 GMT+0000 (UTC),Sun Apr 14 2013 07:00:00 GMT+0000 (UTC),33.756717,-78.822669,United States,Myrtle Beach,900 79th Ave N,South Carolina,29572,5877c24217334f313edb6944,Pleiades,,5877b95717334f313edb533e,Atlantic Stage
5877a96117334f313edb2dda,Reading,,Sun Apr 14 2013 07:00:00 GMT+0000 (UTC),Sun Apr 14 2013 07:00:00 GMT+0000 (UTC),0.000000,0.000000,United States,Mansfield,"Hockomock YMCA Arts Center, 40 Balcom Street",Massachusetts,02048,5877bf9717334f313edb6254,The Van Meder Trust,,5877b90117334f313edb5278,The All Stories Theater Company
5877a7d917334f313edb2a40,Performance,,Sun Apr 14 2013 07:00:00 GMT+0000 (UTC),Sun Apr 14 2013 07:00:00 GMT+0000 (UTC),35.131358,-106.642148,United States,Albuquerque,4904 4th Street Northwest,New Mexico,87107,5877bf3117334f313edb6149,Escape From Titanic,,5877b8b217334f313edb51c1,PLAY Conservatory
pcJgQvCXKzvuTQsCb,Workshop,https://youtu.be/CHl8sj8gk_k,Sat Apr 13 2013 20:00:00 GMT+0000 (UTC),Sat Apr 13 2013 20:00:00 GMT+0000 (UTC),40.7127837,-74.00594130000002,United States,New York,,New York,,waBhXsbv7N3vro6us,YOUARENOWHERE,,5877baee17334f313edb56e9,PS122
5877a9b517334f313edb2ea0,Performance,,Sat Apr 13 2013 07:00:00 GMT+0000 (UTC),Sun May 05 2013 07:00:00 GMT+0000 (UTC),39.414295,-77.411882,United States,Frederick,31 W. Patrick St,Maryland,21701,5877c02f17334f313edb63e2,My Monster and Me,,5877b7cd17334f313edb4fb2,Maryland Ensemble Theatre
5877a91517334f313edb2d28,Performance,,Sat Apr 13 2013 07:00:00 GMT+0000 (UTC),Sun May 12 2013 07:00:00 GMT+0000 (UTC),41.884859,-87.629483,United States,Chicago,170 N Dearborn,Illinois,60601-3205,5877bfd517334f313edb62f8,The Happiest Song Plays Last,,5877b76617334f313edb4ec5,Goodman Theatre
5877a92117334f313edb2d46,Reading,,Sat Apr 13 2013 07:00:00 GMT+0000 (UTC),Sat Apr 13 2013 07:00:00 GMT+0000 (UTC),40.943717,-90.371091,United States,Galesburg,2 East South Street,Illinois,61401,5877bf7217334f313edb61f3,Henry Moore is Melting,,5877b92517334f313edb52ca,Knox College
5877a99a17334f313edb2e60,Performance,,Sat Apr 13 2013 07:00:00 GMT+0000 (UTC),Fri Apr 19 2013 07:00:00 GMT+0000 (UTC),35.082298,-106.619925,United States,Albuquerque,203 Cornell Dr NE,New Mexico,87106,5877c01e17334f313edb63b6,The Invasive Kind,,5877b94d17334f313edb5327,Words Afire!
5877a9ac17334f313edb2e8a,Reading,,Sat Apr 13 2013 07:00:00 GMT+0000 (UTC),Sat Apr 13 2013 07:00:00 GMT+0000 (UTC),40.686748,-73.973411,United States,Brooklyn,85 S Oxford St,New York,11217-1607,5877c02817334f313edb63d0,Miss Munkanoo and the Blustery Day,,5877b7c617334f313edb4fa1,Irondale Ensemble Project
5877a99417334f313edb2e51,Performance,,Sat Apr 13 2013 07:00:00 GMT+0000 (UTC),Tue Apr 30 2013 07:00:00 GMT+0000 (UTC),40.714185,-73.949532,United States,Brooklyn,575 Metropolitan Ave,New York,11211,5877bf9e17334f313edb6267,L'Amour Fou,,5877b85817334f313edb50f2,The Brick Theater
5877a74c17334f313edb28f4,Performance,,Sat Apr 13 2013 07:00:00 GMT+0000 (UTC),Thu May 16 2013 07:00:00 GMT+0000 (UTC),41.900329,-87.662644,United States,Chicago,1012 N. Noble Street,Illinois,60642,5877bed117334f313edb6052,Augusta and Noble,,5877b82617334f313edb507f,Adventure Stage Chicago
5877abce17334f313edb338a,Performance,,Fri Apr 12 2013 07:00:00 GMT+0000 (UTC),Sat Apr 27 2013 07:00:00 GMT+0000 (UTC),37.780000,-122.410000,United States,San Francisco,P.O. Box 422822,California,94142-2822,5877c16717334f313edb6713,Chrysomelidae Hide No More,,5877b8ae17334f313edb51b7,Playwrights Center of San Francisco
5877a99717334f313edb2e59,Performance,,Fri Apr 12 2013 07:00:00 GMT+0000 (UTC),Thu Apr 18 2013 07:00:00 GMT+0000 (UTC),35.082371,-106.632160,United States,Albuquerque,Central Ave,New Mexico,87106,5877c01b17334f313edb63b0,Disposable Boys,,5877b94c17334f313edb5326,University of New Mexico
5877a99717334f313edb2e58,Performance,,Fri Apr 12 2013 07:00:00 GMT+0000 (UTC),Sat Apr 27 2013 07:00:00 GMT+0000 (UTC),37.784261,-122.410229,United States,San Francisco,Exit Theatre 156 Eddy St,California,94102,5877c01b17334f313edb63af,Two to Five with Three Seconds to Go,,5877b8ae17334f313edb51b7,Playwrights Center of San Francisco
5877a99617334f313edb2e57,Performance,,Fri Apr 12 2013 07:00:00 GMT+0000 (UTC),Sat Apr 27 2013 07:00:00 GMT+0000 (UTC),37.784261,-122.410229,United States,San Francisco,Exit Theatre 156 Eddy St,California,94102,5877c01b17334f313edb63ae,Say Uncle,,5877b8ae17334f313edb51b7,Playwrights Center of San Francisco
5877abad17334f313edb333d,Performance,,Fri Apr 12 2013 07:00:00 GMT+0000 (UTC),Sun Apr 14 2013 07:00:00 GMT+0000 (UTC),41.660016,-91.532593,United States,Iowa City,"Englert Theatre, 221 E. Washington St",Iowa,52240,5877c15517334f313edb66e3,Broken Chord,,5877ba2d17334f313edb552e,Hancher
5877a99617334f313edb2e55,Performance,,Fri Apr 12 2013 07:00:00 GMT+0000 (UTC),Sat Apr 27 2013 07:00:00 GMT+0000 (UTC),37.784261,-122.410229,United States,San Francisco,Exit Theatre 156 Eddy St,California,94102,5877c01a17334f313edb63ac,Piñata Fight,,5877b8ae17334f313edb51b7,Playwrights Center of San Francisco
5877a99517334f313edb2e54,Performance,,Fri Apr 12 2013 07:00:00 GMT+0000 (UTC),Sat Apr 27 2013 07:00:00 GMT+0000 (UTC),37.784261,-122.410229,United States,San Francisco,Exit Theatre 156 Eddy St,California,94102,5877c01a17334f313edb63ab,Laura and Curt: A Story of Love and Big Numbers,,5877b8ae17334f313edb51b7,Playwrights Center of San Francisco
5877a99517334f313edb2e53,Performance,,Fri Apr 12 2013 07:00:00 GMT+0000 (UTC),Sat Apr 27 2013 07:00:00 GMT+0000 (UTC),37.784261,-122.410229,United States,San Francisco,Exit Theatre 156 Eddy St,California,94102,5877c01917334f313edb63aa,Indelible,,5877b8ae17334f313edb51b7,Playwrights Center of San Francisco
5877a99617334f313edb2e56,Performance,,Fri Apr 12 2013 07:00:00 GMT+0000 (UTC),Sat Apr 27 2013 07:00:00 GMT+0000 (UTC),37.784261,-122.410229,United States,San Francisco,Exit Theatre 156 Eddy St,California,94102,5877c01a17334f313edb63ad,Romulus and Jewel: A 10-Minute Travesty in Five Acts,,5877b8ae17334f313edb51b7,Playwrights Center of San Francisco
5877a99b17334f313edb2e61,Performance,,Fri Apr 12 2013 07:00:00 GMT+0000 (UTC),Sun Apr 28 2013 07:00:00 GMT+0000 (UTC),44.968714,-93.278756,United States,Minneapolis,15 West 14th St,Minnesota,55403,5877c01e17334f313edb63b7,DREAMLESS LAND,,5877b82017334f313edb5072,Red Eye Theater
